file_name,ndvi_file_name,location,year,row,col,cloud_coverage,bounds
Panvel_2018_0_0.png,NDVI_Panvel_2018_0_0.tif,Panvel,2018,0,0,,"[[[73.01835978047194, 19.011966966966966], [73.06712697939427, 19.011966966966966], [73.06712697939427, 19.058093093093092], [73.01835978047194, 19.058093093093092], [73.01835978047194, 19.011966966966966]]]"
Panvel_2018_0_1.png,NDVI_Panvel_2018_0_1.tif,Panvel,2018,0,1,,"[[[73.06712697939427, 19.011966966966966], [73.11589417831661, 19.011966966966966], [73.11589417831661, 19.058093093093092], [73.06712697939427, 19.058093093093092], [73.06712697939427, 19.011966966966966]]]"
Panvel_2018_0_2.png,NDVI_Panvel_2018_0_2.tif,Panvel,2018,0,2,,"[[[73.11589417831661, 19.011966966966966], [73.16466137723896, 19.011966966966966], [73.16466137723896, 19.058093093093092], [73.11589417831661, 19.058093093093092], [73.11589417831661, 19.011966966966966]]]"
Panvel_2018_0_3.png,NDVI_Panvel_2018_0_3.tif,Panvel,2018,0,3,,"[[[73.16466137723896, 19.011966966966966], [73.21342857616129, 19.011966966966966], [73.21342857616129, 19.058093093093092], [73.16466137723896, 19.058093093093092], [73.16466137723896, 19.011966966966966]]]"
Panvel_2018_0_4.png,NDVI_Panvel_2018_0_4.tif,Panvel,2018,0,4,,"[[[73.21342857616129, 19.011966966966966], [73.26219577508363, 19.011966966966966], [73.26219577508363, 19.058093093093092], [73.21342857616129, 19.058093093093092], [73.21342857616129, 19.011966966966966]]]"
Panvel_2018_1_0.png,NDVI_Panvel_2018_1_0.tif,Panvel,2018,1,0,,"[[[73.01835978047194, 18.96584084084084], [73.06712697939427, 18.96584084084084], [73.06712697939427, 19.011966966966966], [73.01835978047194, 19.011966966966966], [73.01835978047194, 18.96584084084084]]]"
Panvel_2018_1_1.png,NDVI_Panvel_2018_1_1.tif,Panvel,2018,1,1,,"[[[73.06712697939427, 18.96584084084084], [73.11589417831661, 18.96584084084084], [73.11589417831661, 19.011966966966966], [73.06712697939427, 19.011966966966966], [73.06712697939427, 18.96584084084084]]]"
Panvel_2018_1_2.png,NDVI_Panvel_2018_1_2.tif,Panvel,2018,1,2,,"[[[73.11589417831661, 18.96584084084084], [73.16466137723896, 18.96584084084084], [73.16466137723896, 19.011966966966966], [73.11589417831661, 19.011966966966966], [73.11589417831661, 18.96584084084084]]]"
Panvel_2018_1_3.png,NDVI_Panvel_2018_1_3.tif,Panvel,2018,1,3,,"[[[73.16466137723896, 18.96584084084084], [73.21342857616129, 18.96584084084084], [73.21342857616129, 19.011966966966966], [73.16466137723896, 19.011966966966966], [73.16466137723896, 18.96584084084084]]]"
Panvel_2018_1_4.png,NDVI_Panvel_2018_1_4.tif,Panvel,2018,1,4,,"[[[73.21342857616129, 18.96584084084084], [73.26219577508363, 18.96584084084084], [73.26219577508363, 19.011966966966966], [73.21342857616129, 19.011966966966966], [73.21342857616129, 18.96584084084084]]]"
Panvel_2018_2_0.png,NDVI_Panvel_2018_2_0.tif,Panvel,2018,2,0,,"[[[73.01835978047194, 18.919714714714715], [73.06712697939427, 18.919714714714715], [73.06712697939427, 18.96584084084084], [73.01835978047194, 18.96584084084084], [73.01835978047194, 18.919714714714715]]]"
Panvel_2018_2_1.png,NDVI_Panvel_2018_2_1.tif,Panvel,2018,2,1,,"[[[73.06712697939427, 18.919714714714715], [73.11589417831661, 18.919714714714715], [73.11589417831661, 18.96584084084084], [73.06712697939427, 18.96584084084084], [73.06712697939427, 18.919714714714715]]]"
Panvel_2018_2_2.png,NDVI_Panvel_2018_2_2.tif,Panvel,2018,2,2,,"[[[73.11589417831661, 18.919714714714715], [73.16466137723896, 18.919714714714715], [73.16466137723896, 18.96584084084084], [73.11589417831661, 18.96584084084084], [73.11589417831661, 18.919714714714715]]]"
Panvel_2018_2_3.png,NDVI_Panvel_2018_2_3.tif,Panvel,2018,2,3,,"[[[73.16466137723896, 18.919714714714715], [73.21342857616129, 18.919714714714715], [73.21342857616129, 18.96584084084084], [73.16466137723896, 18.96584084084084], [73.16466137723896, 18.919714714714715]]]"
Panvel_2018_2_4.png,NDVI_Panvel_2018_2_4.tif,Panvel,2018,2,4,,"[[[73.21342857616129, 18.919714714714715], [73.26219577508363, 18.919714714714715], [73.26219577508363, 18.96584084084084], [73.21342857616129, 18.96584084084084], [73.21342857616129, 18.919714714714715]]]"
Panvel_2018_3_0.png,NDVI_Panvel_2018_3_0.tif,Panvel,2018,3,0,,"[[[73.01835978047194, 18.87358858858859], [73.06712697939427, 18.87358858858859], [73.06712697939427, 18.919714714714715], [73.01835978047194, 18.919714714714715], [73.01835978047194, 18.87358858858859]]]"
Panvel_2018_3_1.png,NDVI_Panvel_2018_3_1.tif,Panvel,2018,3,1,,"[[[73.06712697939427, 18.87358858858859], [73.11589417831661, 18.87358858858859], [73.11589417831661, 18.919714714714715], [73.06712697939427, 18.919714714714715], [73.06712697939427, 18.87358858858859]]]"
Panvel_2018_3_2.png,NDVI_Panvel_2018_3_2.tif,Panvel,2018,3,2,,"[[[73.11589417831661, 18.87358858858859], [73.16466137723896, 18.87358858858859], [73.16466137723896, 18.919714714714715], [73.11589417831661, 18.919714714714715], [73.11589417831661, 18.87358858858859]]]"
Panvel_2018_3_3.png,NDVI_Panvel_2018_3_3.tif,Panvel,2018,3,3,,"[[[73.16466137723896, 18.87358858858859], [73.21342857616129, 18.87358858858859], [73.21342857616129, 18.919714714714715], [73.16466137723896, 18.919714714714715], [73.16466137723896, 18.87358858858859]]]"
Panvel_2018_3_4.png,NDVI_Panvel_2018_3_4.tif,Panvel,2018,3,4,,"[[[73.21342857616129, 18.87358858858859], [73.26219577508363, 18.87358858858859], [73.26219577508363, 18.919714714714715], [73.21342857616129, 18.919714714714715], [73.21342857616129, 18.87358858858859]]]"
Panvel_2018_4_0.png,NDVI_Panvel_2018_4_0.tif,Panvel,2018,4,0,,"[[[73.01835978047194, 18.827462462462464], [73.06712697939427, 18.827462462462464], [73.06712697939427, 18.87358858858859], [73.01835978047194, 18.87358858858859], [73.01835978047194, 18.827462462462464]]]"
Panvel_2018_4_1.png,NDVI_Panvel_2018_4_1.tif,Panvel,2018,4,1,,"[[[73.06712697939427, 18.827462462462464], [73.11589417831661, 18.827462462462464], [73.11589417831661, 18.87358858858859], [73.06712697939427, 18.87358858858859], [73.06712697939427, 18.827462462462464]]]"
Panvel_2018_4_2.png,NDVI_Panvel_2018_4_2.tif,Panvel,2018,4,2,,"[[[73.11589417831661, 18.827462462462464], [73.16466137723896, 18.827462462462464], [73.16466137723896, 18.87358858858859], [73.11589417831661, 18.87358858858859], [73.11589417831661, 18.827462462462464]]]"
Panvel_2018_4_3.png,NDVI_Panvel_2018_4_3.tif,Panvel,2018,4,3,,"[[[73.16466137723896, 18.827462462462464], [73.21342857616129, 18.827462462462464], [73.21342857616129, 18.87358858858859], [73.16466137723896, 18.87358858858859], [73.16466137723896, 18.827462462462464]]]"
Panvel_2018_4_4.png,NDVI_Panvel_2018_4_4.tif,Panvel,2018,4,4,,"[[[73.21342857616129, 18.827462462462464], [73.26219577508363, 18.827462462462464], [73.26219577508363, 18.87358858858859], [73.21342857616129, 18.87358858858859], [73.21342857616129, 18.827462462462464]]]"
Panvel_2024_0_0.png,NDVI_Panvel_2024_0_0.tif,Panvel,2024,0,0,,"[[[73.01835978047194, 19.011966966966966], [73.06712697939427, 19.011966966966966], [73.06712697939427, 19.058093093093092], [73.01835978047194, 19.058093093093092], [73.01835978047194, 19.011966966966966]]]"
Panvel_2024_0_1.png,NDVI_Panvel_2024_0_1.tif,Panvel,2024,0,1,,"[[[73.06712697939427, 19.011966966966966], [73.11589417831661, 19.011966966966966], [73.11589417831661, 19.058093093093092], [73.06712697939427, 19.058093093093092], [73.06712697939427, 19.011966966966966]]]"
Panvel_2024_0_2.png,NDVI_Panvel_2024_0_2.tif,Panvel,2024,0,2,,"[[[73.11589417831661, 19.011966966966966], [73.16466137723896, 19.011966966966966], [73.16466137723896, 19.058093093093092], [73.11589417831661, 19.058093093093092], [73.11589417831661, 19.011966966966966]]]"
Panvel_2024_0_3.png,NDVI_Panvel_2024_0_3.tif,Panvel,2024,0,3,,"[[[73.16466137723896, 19.011966966966966], [73.21342857616129, 19.011966966966966], [73.21342857616129, 19.058093093093092], [73.16466137723896, 19.058093093093092], [73.16466137723896, 19.011966966966966]]]"
Panvel_2024_0_4.png,NDVI_Panvel_2024_0_4.tif,Panvel,2024,0,4,,"[[[73.21342857616129, 19.011966966966966], [73.26219577508363, 19.011966966966966], [73.26219577508363, 19.058093093093092], [73.21342857616129, 19.058093093093092], [73.21342857616129, 19.011966966966966]]]"
Panvel_2024_1_0.png,NDVI_Panvel_2024_1_0.tif,Panvel,2024,1,0,,"[[[73.01835978047194, 18.96584084084084], [73.06712697939427, 18.96584084084084], [73.06712697939427, 19.011966966966966], [73.01835978047194, 19.011966966966966], [73.01835978047194, 18.96584084084084]]]"
Panvel_2024_1_1.png,NDVI_Panvel_2024_1_1.tif,Panvel,2024,1,1,,"[[[73.06712697939427, 18.96584084084084], [73.11589417831661, 18.96584084084084], [73.11589417831661, 19.011966966966966], [73.06712697939427, 19.011966966966966], [73.06712697939427, 18.96584084084084]]]"
Panvel_2024_1_2.png,NDVI_Panvel_2024_1_2.tif,Panvel,2024,1,2,,"[[[73.11589417831661, 18.96584084084084], [73.16466137723896, 18.96584084084084], [73.16466137723896, 19.011966966966966], [73.11589417831661, 19.011966966966966], [73.11589417831661, 18.96584084084084]]]"
Panvel_2024_1_3.png,NDVI_Panvel_2024_1_3.tif,Panvel,2024,1,3,,"[[[73.16466137723896, 18.96584084084084], [73.21342857616129, 18.96584084084084], [73.21342857616129, 19.011966966966966], [73.16466137723896, 19.011966966966966], [73.16466137723896, 18.96584084084084]]]"
Panvel_2024_1_4.png,NDVI_Panvel_2024_1_4.tif,Panvel,2024,1,4,,"[[[73.21342857616129, 18.96584084084084], [73.26219577508363, 18.96584084084084], [73.26219577508363, 19.011966966966966], [73.21342857616129, 19.011966966966966], [73.21342857616129, 18.96584084084084]]]"
Panvel_2024_2_0.png,NDVI_Panvel_2024_2_0.tif,Panvel,2024,2,0,,"[[[73.01835978047194, 18.919714714714715], [73.06712697939427, 18.919714714714715], [73.06712697939427, 18.96584084084084], [73.01835978047194, 18.96584084084084], [73.01835978047194, 18.919714714714715]]]"
Panvel_2024_2_1.png,NDVI_Panvel_2024_2_1.tif,Panvel,2024,2,1,,"[[[73.06712697939427, 18.919714714714715], [73.11589417831661, 18.919714714714715], [73.11589417831661, 18.96584084084084], [73.06712697939427, 18.96584084084084], [73.06712697939427, 18.919714714714715]]]"
Panvel_2024_2_2.png,NDVI_Panvel_2024_2_2.tif,Panvel,2024,2,2,,"[[[73.11589417831661, 18.919714714714715], [73.16466137723896, 18.919714714714715], [73.16466137723896, 18.96584084084084], [73.11589417831661, 18.96584084084084], [73.11589417831661, 18.919714714714715]]]"
Panvel_2024_2_3.png,NDVI_Panvel_2024_2_3.tif,Panvel,2024,2,3,,"[[[73.16466137723896, 18.919714714714715], [73.21342857616129, 18.919714714714715], [73.21342857616129, 18.96584084084084], [73.16466137723896, 18.96584084084084], [73.16466137723896, 18.919714714714715]]]"
Panvel_2024_2_4.png,NDVI_Panvel_2024_2_4.tif,Panvel,2024,2,4,,"[[[73.21342857616129, 18.919714714714715], [73.26219577508363, 18.919714714714715], [73.26219577508363, 18.96584084084084], [73.21342857616129, 18.96584084084084], [73.21342857616129, 18.919714714714715]]]"
Panvel_2024_3_0.png,NDVI_Panvel_2024_3_0.tif,Panvel,2024,3,0,,"[[[73.01835978047194, 18.87358858858859], [73.06712697939427, 18.87358858858859], [73.06712697939427, 18.919714714714715], [73.01835978047194, 18.919714714714715], [73.01835978047194, 18.87358858858859]]]"
Panvel_2024_3_1.png,NDVI_Panvel_2024_3_1.tif,Panvel,2024,3,1,,"[[[73.06712697939427, 18.87358858858859], [73.11589417831661, 18.87358858858859], [73.11589417831661, 18.919714714714715], [73.06712697939427, 18.919714714714715], [73.06712697939427, 18.87358858858859]]]"
Panvel_2024_3_2.png,NDVI_Panvel_2024_3_2.tif,Panvel,2024,3,2,,"[[[73.11589417831661, 18.87358858858859], [73.16466137723896, 18.87358858858859], [73.16466137723896, 18.919714714714715], [73.11589417831661, 18.919714714714715], [73.11589417831661, 18.87358858858859]]]"
Panvel_2024_3_3.png,NDVI_Panvel_2024_3_3.tif,Panvel,2024,3,3,,"[[[73.16466137723896, 18.87358858858859], [73.21342857616129, 18.87358858858859], [73.21342857616129, 18.919714714714715], [73.16466137723896, 18.919714714714715], [73.16466137723896, 18.87358858858859]]]"
Panvel_2024_3_4.png,NDVI_Panvel_2024_3_4.tif,Panvel,2024,3,4,,"[[[73.21342857616129, 18.87358858858859], [73.26219577508363, 18.87358858858859], [73.26219577508363, 18.919714714714715], [73.21342857616129, 18.919714714714715], [73.21342857616129, 18.87358858858859]]]"
Panvel_2024_4_0.png,NDVI_Panvel_2024_4_0.tif,Panvel,2024,4,0,,"[[[73.01835978047194, 18.827462462462464], [73.06712697939427, 18.827462462462464], [73.06712697939427, 18.87358858858859], [73.01835978047194, 18.87358858858859], [73.01835978047194, 18.827462462462464]]]"
Panvel_2024_4_1.png,NDVI_Panvel_2024_4_1.tif,Panvel,2024,4,1,,"[[[73.06712697939427, 18.827462462462464], [73.11589417831661, 18.827462462462464], [73.11589417831661, 18.87358858858859], [73.06712697939427, 18.87358858858859], [73.06712697939427, 18.827462462462464]]]"
Panvel_2024_4_2.png,NDVI_Panvel_2024_4_2.tif,Panvel,2024,4,2,,"[[[73.11589417831661, 18.827462462462464], [73.16466137723896, 18.827462462462464], [73.16466137723896, 18.87358858858859], [73.11589417831661, 18.87358858858859], [73.11589417831661, 18.827462462462464]]]"
Panvel_2024_4_3.png,NDVI_Panvel_2024_4_3.tif,Panvel,2024,4,3,,"[[[73.16466137723896, 18.827462462462464], [73.21342857616129, 18.827462462462464], [73.21342857616129, 18.87358858858859], [73.16466137723896, 18.87358858858859], [73.16466137723896, 18.827462462462464]]]"
Panvel_2024_4_4.png,NDVI_Panvel_2024_4_4.tif,Panvel,2024,4,4,,"[[[73.21342857616129, 18.827462462462464], [73.26219577508363, 18.827462462462464], [73.26219577508363, 18.87358858858859], [73.21342857616129, 18.87358858858859], [73.21342857616129, 18.827462462462464]]]"
Kalyan_2018_0_0.png,NDVI_Kalyan_2018_0_0.tif,Kalyan,2018,0,0,,"[[[73.06038149200924, 19.28418918918919], [73.10922889520555, 19.28418918918919], [73.10922889520555, 19.330315315315314], [73.06038149200924, 19.330315315315314], [73.06038149200924, 19.28418918918919]]]"
Kalyan_2018_0_1.png,NDVI_Kalyan_2018_0_1.tif,Kalyan,2018,0,1,,"[[[73.10922889520555, 19.28418918918919], [73.15807629840185, 19.28418918918919], [73.15807629840185, 19.330315315315314], [73.10922889520555, 19.330315315315314], [73.10922889520555, 19.28418918918919]]]"
Kalyan_2018_0_2.png,NDVI_Kalyan_2018_0_2.tif,Kalyan,2018,0,2,,"[[[73.15807629840185, 19.28418918918919], [73.20692370159816, 19.28418918918919], [73.20692370159816, 19.330315315315314], [73.15807629840185, 19.330315315315314], [73.15807629840185, 19.28418918918919]]]"
Kalyan_2018_0_3.png,NDVI_Kalyan_2018_0_3.tif,Kalyan,2018,0,3,,"[[[73.20692370159816, 19.28418918918919], [73.25577110479446, 19.28418918918919], [73.25577110479446, 19.330315315315314], [73.20692370159816, 19.330315315315314], [73.20692370159816, 19.28418918918919]]]"
Kalyan_2018_0_4.png,NDVI_Kalyan_2018_0_4.tif,Kalyan,2018,0,4,,"[[[73.25577110479446, 19.28418918918919], [73.30461850799077, 19.28418918918919], [73.30461850799077, 19.330315315315314], [73.25577110479446, 19.330315315315314], [73.25577110479446, 19.28418918918919]]]"
Kalyan_2018_1_0.png,NDVI_Kalyan_2018_1_0.tif,Kalyan,2018,1,0,,"[[[73.06038149200924, 19.238063063063063], [73.10922889520555, 19.238063063063063], [73.10922889520555, 19.28418918918919], [73.06038149200924, 19.28418918918919], [73.06038149200924, 19.238063063063063]]]"
Kalyan_2018_1_1.png,NDVI_Kalyan_2018_1_1.tif,Kalyan,2018,1,1,,"[[[73.10922889520555, 19.238063063063063], [73.15807629840185, 19.238063063063063], [73.15807629840185, 19.28418918918919], [73.10922889520555, 19.28418918918919], [73.10922889520555, 19.238063063063063]]]"
Kalyan_2018_1_2.png,NDVI_Kalyan_2018_1_2.tif,Kalyan,2018,1,2,,"[[[73.15807629840185, 19.238063063063063], [73.20692370159816, 19.238063063063063], [73.20692370159816, 19.28418918918919], [73.15807629840185, 19.28418918918919], [73.15807629840185, 19.238063063063063]]]"
Kalyan_2018_1_3.png,NDVI_Kalyan_2018_1_3.tif,Kalyan,2018,1,3,,"[[[73.20692370159816, 19.238063063063063], [73.25577110479446, 19.238063063063063], [73.25577110479446, 19.28418918918919], [73.20692370159816, 19.28418918918919], [73.20692370159816, 19.238063063063063]]]"
Kalyan_2018_1_4.png,NDVI_Kalyan_2018_1_4.tif,Kalyan,2018,1,4,,"[[[73.25577110479446, 19.238063063063063], [73.30461850799077, 19.238063063063063], [73.30461850799077, 19.28418918918919], [73.25577110479446, 19.28418918918919], [73.25577110479446, 19.238063063063063]]]"
Kalyan_2018_2_0.png,NDVI_Kalyan_2018_2_0.tif,Kalyan,2018,2,0,,"[[[73.06038149200924, 19.191936936936937], [73.10922889520555, 19.191936936936937], [73.10922889520555, 19.238063063063063], [73.06038149200924, 19.238063063063063], [73.06038149200924, 19.191936936936937]]]"
Kalyan_2018_2_1.png,NDVI_Kalyan_2018_2_1.tif,Kalyan,2018,2,1,,"[[[73.10922889520555, 19.191936936936937], [73.15807629840185, 19.191936936936937], [73.15807629840185, 19.238063063063063], [73.10922889520555, 19.238063063063063], [73.10922889520555, 19.191936936936937]]]"
Kalyan_2018_2_2.png,NDVI_Kalyan_2018_2_2.tif,Kalyan,2018,2,2,,"[[[73.15807629840185, 19.191936936936937], [73.20692370159816, 19.191936936936937], [73.20692370159816, 19.238063063063063], [73.15807629840185, 19.238063063063063], [73.15807629840185, 19.191936936936937]]]"
Kalyan_2018_2_3.png,NDVI_Kalyan_2018_2_3.tif,Kalyan,2018,2,3,,"[[[73.20692370159816, 19.191936936936937], [73.25577110479446, 19.191936936936937], [73.25577110479446, 19.238063063063063], [73.20692370159816, 19.238063063063063], [73.20692370159816, 19.191936936936937]]]"
Kalyan_2018_2_4.png,NDVI_Kalyan_2018_2_4.tif,Kalyan,2018,2,4,,"[[[73.25577110479446, 19.191936936936937], [73.30461850799077, 19.191936936936937], [73.30461850799077, 19.238063063063063], [73.25577110479446, 19.238063063063063], [73.25577110479446, 19.191936936936937]]]"
Kalyan_2018_3_0.png,NDVI_Kalyan_2018_3_0.tif,Kalyan,2018,3,0,,"[[[73.06038149200924, 19.14581081081081], [73.10922889520555, 19.14581081081081], [73.10922889520555, 19.191936936936937], [73.06038149200924, 19.191936936936937], [73.06038149200924, 19.14581081081081]]]"
Kalyan_2018_3_1.png,NDVI_Kalyan_2018_3_1.tif,Kalyan,2018,3,1,,"[[[73.10922889520555, 19.14581081081081], [73.15807629840185, 19.14581081081081], [73.15807629840185, 19.191936936936937], [73.10922889520555, 19.191936936936937], [73.10922889520555, 19.14581081081081]]]"
Kalyan_2018_3_2.png,NDVI_Kalyan_2018_3_2.tif,Kalyan,2018,3,2,,"[[[73.15807629840185, 19.14581081081081], [73.20692370159816, 19.14581081081081], [73.20692370159816, 19.191936936936937], [73.15807629840185, 19.191936936936937], [73.15807629840185, 19.14581081081081]]]"
Kalyan_2018_3_3.png,NDVI_Kalyan_2018_3_3.tif,Kalyan,2018,3,3,,"[[[73.20692370159816, 19.14581081081081], [73.25577110479446, 19.14581081081081], [73.25577110479446, 19.191936936936937], [73.20692370159816, 19.191936936936937], [73.20692370159816, 19.14581081081081]]]"
Kalyan_2018_3_4.png,NDVI_Kalyan_2018_3_4.tif,Kalyan,2018,3,4,,"[[[73.25577110479446, 19.14581081081081], [73.30461850799077, 19.14581081081081], [73.30461850799077, 19.191936936936937], [73.25577110479446, 19.191936936936937], [73.25577110479446, 19.14581081081081]]]"
Kalyan_2018_4_0.png,NDVI_Kalyan_2018_4_0.tif,Kalyan,2018,4,0,,"[[[73.06038149200924, 19.099684684684686], [73.10922889520555, 19.099684684684686], [73.10922889520555, 19.14581081081081], [73.06038149200924, 19.14581081081081], [73.06038149200924, 19.099684684684686]]]"
Kalyan_2018_4_1.png,NDVI_Kalyan_2018_4_1.tif,Kalyan,2018,4,1,,"[[[73.10922889520555, 19.099684684684686], [73.15807629840185, 19.099684684684686], [73.15807629840185, 19.14581081081081], [73.10922889520555, 19.14581081081081], [73.10922889520555, 19.099684684684686]]]"
Kalyan_2018_4_2.png,NDVI_Kalyan_2018_4_2.tif,Kalyan,2018,4,2,,"[[[73.15807629840185, 19.099684684684686], [73.20692370159816, 19.099684684684686], [73.20692370159816, 19.14581081081081], [73.15807629840185, 19.14581081081081], [73.15807629840185, 19.099684684684686]]]"
Kalyan_2018_4_3.png,NDVI_Kalyan_2018_4_3.tif,Kalyan,2018,4,3,,"[[[73.20692370159816, 19.099684684684686], [73.25577110479446, 19.099684684684686], [73.25577110479446, 19.14581081081081], [73.20692370159816, 19.14581081081081], [73.20692370159816, 19.099684684684686]]]"
Kalyan_2018_4_4.png,NDVI_Kalyan_2018_4_4.tif,Kalyan,2018,4,4,,"[[[73.25577110479446, 19.099684684684686], [73.30461850799077, 19.099684684684686], [73.30461850799077, 19.14581081081081], [73.25577110479446, 19.14581081081081], [73.25577110479446, 19.099684684684686]]]"
Kalyan_2024_0_0.png,NDVI_Kalyan_2024_0_0.tif,Kalyan,2024,0,0,,"[[[73.06038149200924, 19.28418918918919], [73.10922889520555, 19.28418918918919], [73.10922889520555, 19.330315315315314], [73.06038149200924, 19.330315315315314], [73.06038149200924, 19.28418918918919]]]"
Kalyan_2024_0_1.png,NDVI_Kalyan_2024_0_1.tif,Kalyan,2024,0,1,,"[[[73.10922889520555, 19.28418918918919], [73.15807629840185, 19.28418918918919], [73.15807629840185, 19.330315315315314], [73.10922889520555, 19.330315315315314], [73.10922889520555, 19.28418918918919]]]"
Kalyan_2024_0_2.png,NDVI_Kalyan_2024_0_2.tif,Kalyan,2024,0,2,,"[[[73.15807629840185, 19.28418918918919], [73.20692370159816, 19.28418918918919], [73.20692370159816, 19.330315315315314], [73.15807629840185, 19.330315315315314], [73.15807629840185, 19.28418918918919]]]"
Kalyan_2024_0_3.png,NDVI_Kalyan_2024_0_3.tif,Kalyan,2024,0,3,,"[[[73.20692370159816, 19.28418918918919], [73.25577110479446, 19.28418918918919], [73.25577110479446, 19.330315315315314], [73.20692370159816, 19.330315315315314], [73.20692370159816, 19.28418918918919]]]"
Kalyan_2024_0_4.png,NDVI_Kalyan_2024_0_4.tif,Kalyan,2024,0,4,,"[[[73.25577110479446, 19.28418918918919], [73.30461850799077, 19.28418918918919], [73.30461850799077, 19.330315315315314], [73.25577110479446, 19.330315315315314], [73.25577110479446, 19.28418918918919]]]"
Kalyan_2024_1_0.png,NDVI_Kalyan_2024_1_0.tif,Kalyan,2024,1,0,,"[[[73.06038149200924, 19.238063063063063], [73.10922889520555, 19.238063063063063], [73.10922889520555, 19.28418918918919], [73.06038149200924, 19.28418918918919], [73.06038149200924, 19.238063063063063]]]"
Kalyan_2024_1_1.png,NDVI_Kalyan_2024_1_1.tif,Kalyan,2024,1,1,,"[[[73.10922889520555, 19.238063063063063], [73.15807629840185, 19.238063063063063], [73.15807629840185, 19.28418918918919], [73.10922889520555, 19.28418918918919], [73.10922889520555, 19.238063063063063]]]"
Kalyan_2024_1_2.png,NDVI_Kalyan_2024_1_2.tif,Kalyan,2024,1,2,,"[[[73.15807629840185, 19.238063063063063], [73.20692370159816, 19.238063063063063], [73.20692370159816, 19.28418918918919], [73.15807629840185, 19.28418918918919], [73.15807629840185, 19.238063063063063]]]"
Kalyan_2024_1_3.png,NDVI_Kalyan_2024_1_3.tif,Kalyan,2024,1,3,,"[[[73.20692370159816, 19.238063063063063], [73.25577110479446, 19.238063063063063], [73.25577110479446, 19.28418918918919], [73.20692370159816, 19.28418918918919], [73.20692370159816, 19.238063063063063]]]"
Kalyan_2024_1_4.png,NDVI_Kalyan_2024_1_4.tif,Kalyan,2024,1,4,,"[[[73.25577110479446, 19.238063063063063], [73.30461850799077, 19.238063063063063], [73.30461850799077, 19.28418918918919], [73.25577110479446, 19.28418918918919], [73.25577110479446, 19.238063063063063]]]"
Kalyan_2024_2_0.png,NDVI_Kalyan_2024_2_0.tif,Kalyan,2024,2,0,,"[[[73.06038149200924, 19.191936936936937], [73.10922889520555, 19.191936936936937], [73.10922889520555, 19.238063063063063], [73.06038149200924, 19.238063063063063], [73.06038149200924, 19.191936936936937]]]"
Kalyan_2024_2_1.png,NDVI_Kalyan_2024_2_1.tif,Kalyan,2024,2,1,,"[[[73.10922889520555, 19.191936936936937], [73.15807629840185, 19.191936936936937], [73.15807629840185, 19.238063063063063], [73.10922889520555, 19.238063063063063], [73.10922889520555, 19.191936936936937]]]"
Kalyan_2024_2_2.png,NDVI_Kalyan_2024_2_2.tif,Kalyan,2024,2,2,,"[[[73.15807629840185, 19.191936936936937], [73.20692370159816, 19.191936936936937], [73.20692370159816, 19.238063063063063], [73.15807629840185, 19.238063063063063], [73.15807629840185, 19.191936936936937]]]"
Kalyan_2024_2_3.png,NDVI_Kalyan_2024_2_3.tif,Kalyan,2024,2,3,,"[[[73.20692370159816, 19.191936936936937], [73.25577110479446, 19.191936936936937], [73.25577110479446, 19.238063063063063], [73.20692370159816, 19.238063063063063], [73.20692370159816, 19.191936936936937]]]"
